timestamp,case_id,asset_ip,severity,analyst_id,time_to_close_mins,escalated,resolution_notes
2026-10-08T02:00:00,SOC-CASE-1445,10.0.1.5 (Web),Low,Analyst_A,37,No,Escalated to Tier 2.
2026-10-08T04:00:00,SOC-CASE-1446,10.0.1.5 (Web),Low,Analyst_C,37,No,"False positive, closed."
2026-10-08T06:00:00,SOC-CASE-1447,10.0.2.50 (UserVLAN),Low,Analyst_C,28,No,"False positive, closed."
2026-10-08T08:00:00,SOC-CASE-1448,10.0.1.5 (Web),Medium,Analyst_A,107,No,"Investigated payload, blocked IP."
2026-10-08T10:00:00,SOC-CASE-1449,10.0.3.10 (Mail),Low,Analyst_C,28,No,"False positive, closed."
2026-10-08T12:00:00,SOC-CASE-1450,10.0.2.50 (UserVLAN),Low,Analyst_B,16,No,Isolated host and scanned.
2026-10-08T14:00:00,SOC-CASE-1451,10.0.1.5 (Web),Low,Analyst_C,14,No,"False positive, closed."
2026-10-08T16:00:00,SOC-CASE-1452,10.0.2.50 (UserVLAN),Low,Analyst_B,91,No,"Investigated payload, blocked IP."
2026-10-08T18:00:00,SOC-CASE-1453,10.0.1.5 (Web),Low,Analyst_A,36,No,"Investigated payload, blocked IP."
2026-10-08T20:00:00,SOC-CASE-1454,10.0.2.50 (UserVLAN),High,Analyst_A,97,Yes,"Investigated payload, blocked IP."
2026-10-08T22:00:00,SOC-CASE-1455,10.0.1.5 (Web),Medium,Analyst_B,78,No,"Investigated payload, blocked IP."
2026-10-09T00:00:00,SOC-CASE-1456,10.0.1.5 (Web),Low,Analyst_B,25,No,"Investigated payload, blocked IP."
2026-10-09T02:00:00,SOC-CASE-1457,10.0.1.5 (Web),Low,Analyst_A,50,No,Isolated host and scanned.
2026-10-09T04:00:00,SOC-CASE-1458,10.0.1.5 (Web),Medium,Analyst_C,45,No,"False positive, closed."
2026-10-09T06:00:00,SOC-CASE-1459,10.0.1.12 (DB),Medium,Analyst_B,64,No,Isolated host and scanned.
2026-10-09T08:00:00,SOC-CASE-1460,10.0.2.50 (UserVLAN),Medium,Analyst_C,46,No,"False positive, closed."
2026-10-09T10:00:00,SOC-CASE-1461,10.0.1.5 (Web),High,Analyst_C,25,No,"False positive, closed."
2026-10-09T12:00:00,SOC-CASE-1462,10.0.2.50 (UserVLAN),Low,Analyst_C,19,No,"False positive, closed."
2026-10-09T14:00:00,SOC-CASE-1463,10.0.1.5 (Web),Low,Analyst_B,32,No,Escalated to Tier 2.
2026-10-09T16:00:00,SOC-CASE-1464,10.0.1.5 (Web),Low,Analyst_B,116,No,Isolated host and scanned.
2026-10-09T18:00:00,SOC-CASE-1465,10.0.1.5 (Web),Medium,Analyst_B,77,No,Isolated host and scanned.
2026-10-09T20:00:00,SOC-CASE-1466,10.0.2.50 (UserVLAN),High,Analyst_A,78,Yes,Isolated host and scanned.
2026-10-09T22:00:00,SOC-CASE-1467,10.0.1.5 (Web),Low,Analyst_C,27,No,"False positive, closed."
2026-10-10T00:00:00,SOC-CASE-1468,10.0.1.5 (Web),Medium,Analyst_C,12,No,"False positive, closed."
2026-10-10T02:00:00,SOC-CASE-1469,10.0.3.10 (Mail),High,Analyst_A,84,Yes,Escalated to Tier 2.
2026-10-10T04:00:00,SOC-CASE-1470,10.0.1.5 (Web),High,Analyst_A,41,Yes,"Investigated payload, blocked IP."
2026-10-10T06:00:00,SOC-CASE-1471,10.0.3.10 (Mail),Low,Analyst_A,67,No,"Investigated payload, blocked IP."
2026-10-10T08:00:00,SOC-CASE-1472,10.0.1.5 (Web),Low,Analyst_C,16,No,"False positive, closed."
2026-10-10T10:00:00,SOC-CASE-1473,10.0.3.10 (Mail),Medium,Analyst_C,60,No,"False positive, closed."
2026-10-10T12:00:00,SOC-CASE-1474,10.0.2.50 (UserVLAN),Medium,Analyst_A,91,No,Escalated to Tier 2.
2026-10-10T14:00:00,SOC-CASE-1475,10.0.3.10 (Mail),Low,Analyst_C,60,No,"False positive, closed."
2026-10-10T16:00:00,SOC-CASE-1476,10.0.2.50 (UserVLAN),Medium,Analyst_A,92,No,Escalated to Tier 2.
2026-10-10T18:00:00,SOC-CASE-1477,10.0.1.5 (Web),Medium,Analyst_B,55,No,"Investigated payload, blocked IP."
2026-10-10T20:00:00,SOC-CASE-1478,10.0.1.5 (Web),Low,Analyst_C,40,No,"False positive, closed."
2026-10-10T22:00:00,SOC-CASE-1479,10.0.2.50 (UserVLAN),Medium,Analyst_C,27,No,"False positive, closed."
2026-10-11T00:00:00,SOC-CASE-1480,10.0.2.50 (UserVLAN),High,Analyst_C,58,No,"False positive, closed."
2026-10-11T02:00:00,SOC-CASE-1481,10.0.2.50 (UserVLAN),Low,Analyst_B,26,No,"Investigated payload, blocked IP."
2026-10-11T04:00:00,SOC-CASE-1482,10.0.1.5 (Web),Low,Analyst_A,39,No,Escalated to Tier 2.
2026-10-11T06:00:00,SOC-CASE-1483,10.0.1.5 (Web),Low,Analyst_C,42,No,"False positive, closed."
2026-10-11T08:00:00,SOC-CASE-1484,10.0.1.5 (Web),Critical,Analyst_C,24,No,"False positive, closed."
2026-10-11T10:00:00,SOC-CASE-1485,10.0.2.50 (UserVLAN),Medium,Analyst_C,19,No,"False positive, closed."
2026-10-11T12:00:00,SOC-CASE-1486,10.0.1.5 (Web),High,Analyst_B,4,No,Closed as false positive.
2026-10-11T14:00:00,SOC-CASE-1487,10.0.3.10 (Mail),Critical,Analyst_B,3,No,Routine traffic.
2026-10-11T16:00:00,SOC-CASE-1488,10.0.2.50 (UserVLAN),Medium,Analyst_A,55,No,Escalated to Tier 2.
2026-10-11T18:00:00,SOC-CASE-1489,10.0.1.5 (Web),Low,Analyst_B,31,No,"Investigated payload, blocked IP."
2026-10-11T20:00:00,SOC-CASE-1490,10.0.1.12 (DB),Low,Analyst_A,70,No,Escalated to Tier 2.
2026-10-11T22:00:00,SOC-CASE-1491,10.0.1.5 (Web),Low,Analyst_C,48,No,"False positive, closed."
2026-10-12T00:00:00,SOC-CASE-1492,10.0.2.50 (UserVLAN),Low,Analyst_A,113,No,Escalated to Tier 2.
2026-10-12T02:00:00,SOC-CASE-1493,10.0.1.5 (Web),Critical,Analyst_A,71,Yes,Escalated to Tier 2.
2026-10-12T04:00:00,SOC-CASE-1494,10.0.1.5 (Web),Low,Analyst_B,25,No,Escalated to Tier 2.
2026-10-12T06:00:00,SOC-CASE-1495,10.0.2.50 (UserVLAN),Low,Analyst_A,32,No,Escalated to Tier 2.
2026-10-12T08:00:00,SOC-CASE-1496,10.0.2.50 (UserVLAN),Medium,Analyst_B,31,No,"Investigated payload, blocked IP."
2026-10-12T10:00:00,SOC-CASE-1497,10.0.2.50 (UserVLAN),Low,Analyst_B,110,No,Isolated host and scanned.
2026-10-12T12:00:00,SOC-CASE-1498,10.0.3.10 (Mail),Low,Analyst_B,65,No,"Investigated payload, blocked IP."
2026-10-12T14:00:00,SOC-CASE-1499,10.0.3.10 (Mail),Medium,Analyst_B,71,No,"Investigated payload, blocked IP."
